Date,Country,CumulativeTotalCases,DailyNewCases,ActiveCases,CumulativeTotalDeaths,DailyNewDeaths
2021-4-29,France,5248135.0,24904.0,574223.0,104238.0,313.0
2021-4-30,France,5270938.0,22803.0,556406.0,104514.0,276.0
2021-5-01,France,5295028.0,24090.0,547749.0,104709.0,195.0
2021-5-02,France,5304307.0,9279.0,549017.0,104825.0,116.0
2021-5-03,France,5307836.0,3529.0,515841.0,105140.0,315.0
2021-5-04,France,5330707.0,22871.0,497885.0,105387.0,247.0
2021-5-05,France,5355107.0,24400.0,486582.0,105639.0,252.0
2021-5-06,France,5375482.0,20375.0,472758.0,105866.0,227.0
2021-5-07,France,5393429.0,17947.0,457052.0,106101.0,235.0
2021-5-08,France,5412897.0,19468.0,448982.0,106280.0,179.0
2021-5-09,France,5421463.0,8566.0,450701.0,106399.0,119.0
2021-5-10,France,5424552.0,3089.0,413908.0,106695.0,296.0
2021-5-11,France,5443125.0,18573.0,399666.0,106935.0,240.0
2021-5-12,France,5463300.0,20175.0,387636.0,107119.0,184.0
2021-5-13,France,5481563.0,18263.0,375550.0,107250.0,131.0
2021-5-14,France,5488156.0,6593.0,351519.0,107423.0,173.0
2021-5-15,France,5502875.0,14719.0,343279.0,107545.0,122.0
2021-5-16,France,5515964.0,13089.0,350782.0,107636.0,91.0
2021-5-17,France,5519108.0,3144.0,325475.0,107842.0,206.0
2021-5-18,France,5535259.0,16151.0,312028.0,108040.0,198.0
2021-5-19,France,5553136.0,17877.0,304996.0,108186.0,146.0
2021-5-20,France,5568551.0,15415.0,297470.0,108324.0,138.0
2021-5-21,France,5581351.0,12800.0,286210.0,108437.0,113.0
2021-5-22,France,5593962.0,12611.0,289566.0,108526.0,89.0
2021-5-23,France,5603666.0,9704.0,295760.0,108596.0,70.0
2020-2-15,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-16,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-17,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-18,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-19,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-20,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-21,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-22,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-23,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-24,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-25,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-26,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-27,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-28,Turkey,0.0,0.0,0.0,0.0,0.0
2020-2-29,Turkey,0.0,0.0,0.0,0.0,0.0
2020-3-01,Turkey,0.0,0.0,0.0,0.0,0.0
2020-3-02,Turkey,0.0,0.0,0.0,0.0,0.0
2020-3-03,Turkey,0.0,0.0,0.0,0.0,0.0
2020-3-04,Turkey,0.0,0.0,0.0,0.0,0.0
2020-3-05,Turkey,0.0,0.0,0.0,0.0,0.0
2020-3-06,Turkey,0.0,0.0,0.0,0.0,0.0
2020-3-07,Turkey,0.0,0.0,0.0,0.0,0.0
2020-3-08,Turkey,0.0,0.0,0.0,0.0,0.0
2020-3-09,Turkey,0.0,0.0,0.0,0.0,0.0
2020-3-10,Turkey,3.0,3.0,3.0,0.0,0.0
2020-3-11,Turkey,3.0,0.0,3.0,0.0,0.0
2020-3-12,Turkey,3.0,0.0,3.0,0.0,0.0
2020-3-13,Turkey,14.0,11.0,14.0,0.0,0.0
2020-3-14,Turkey,17.0,3.0,17.0,0.0,0.0
2020-3-15,Turkey,50.0,33.0,50.0,0.0,0.0
2020-3-16,Turkey,129.0,79.0,129.0,0.0,0.0
2020-3-17,Turkey,268.0,139.0,267.0,1.0,1.0
2020-3-18,Turkey,521.0,253.0,519.0,2.0,1.0
2020-3-19,Turkey,978.0,457.0,974.0,4.0,2.0
2020-3-20,Turkey,1824.0,846.0,1815.0,9.0,5.0
2020-3-21,Turkey,2577.0,753.0,2556.0,21.0,12.0
2020-3-22,Turkey,3363.0,786.0,3333.0,30.0,9.0
2020-3-23,Turkey,4160.0,797.0,4123.0,37.0,7.0
2020-3-24,Turkey,5093.0,933.0,5049.0,44.0,7.0
2020-3-25,Turkey,6619.0,1526.0,6083.0,59.0,15.0
2020-3-26,Turkey,9872.0,3253.0,8878.0,75.0,16.0
2020-3-27,Turkey,15500.0,5628.0,13659.0,92.0,17.0
2020-3-28,Turkey,20135.0,4635.0,17542.0,108.0,16.0
2020-3-29,Turkey,25072.0,4937.0,21686.0,131.0,23.0
2020-3-30,Turkey,29451.0,4379.0,25254.0,168.0,37.0
2020-3-31,Turkey,36806.0,7355.0,31667.0,214.0,46.0
2020-4-01,Turkey,42649.0,5843.0,35967.0,277.0,63.0
2020-4-02,Turkey,49329.0,6680.0,39378.0,356.0,79.0
2020-4-03,Turkey,56907.0,7578.0,41338.0,425.0,69.0
2020-4-04,Turkey,65103.0,8196.0,44892.0,501.0,76.0
2020-4-05,Turkey,73630.0,8527.0,48485.0,574.0,73.0
2020-4-06,Turkey,82193.0,8563.0,52667.0,649.0,75.0
2020-4-07,Turkey,92779.0,10586.0,55897.0,725.0,76.0
2020-4-08,Turkey,103977.0,11198.0,61241.0,812.0,87.0
2020-4-09,Turkey,115010.0,11033.0,65585.0,908.0,96.0
2020-4-10,Turkey,127922.0,12912.0,70917.0,1006.0,98.0
2020-4-11,Turkey,141898.0,13976.0,76700.0,1101.0,95.0
2020-4-12,Turkey,154924.0,13026.0,81197.0,1198.0,97.0
2020-4-13,Turkey,166057.0,11133.0,83766.0,1296.0,98.0
2020-4-14,Turkey,177106.0,11049.0,84220.0,1403.0,107.0
2020-4-15,Turkey,188751.0,11645.0,84659.0,1518.0,115.0
2020-4-16,Turkey,201810.0,13059.0,86675.0,1643.0,125.0
2020-4-17,Turkey,213650.0,11840.0,85602.0,1769.0,126.0
2020-4-18,Turkey,223940.0,10290.0,81921.0,1890.0,121.0
2020-4-19,Turkey,234758.0,10818.0,79707.0,2017.0,127.0
2020-4-20,Turkey,247472.0,12714.0,81292.0,2140.0,123.0
2020-4-21,Turkey,260014.0,12542.0,82789.0,2259.0,119.0
2020-4-22,Turkey,268400.0,8386.0,79532.0,2376.0,117.0
2020-4-23,Turkey,276876.0,8476.0,74951.0,2491.0,115.0
2020-4-24,Turkey,285368.0,8492.0,71609.0,2600.0,109.0
2020-4-25,Turkey,293150.0,7782.0,69104.0,2706.0,106.0
2020-4-26,Turkey,299561.0,6411.0,64704.0,2805.0,99.0
2020-4-27,Turkey,305357.0,5796.0,57790.0,2900.0,95.0
2020-4-28,Turkey,311863.0,6506.0,51757.0,2992.0,92.0
2020-4-29,Turkey,319849.0,7986.0,51360.0,3081.0,89.0
2020-4-30,Turkey,326962.0,7113.0,49993.0,3174.0,93.0
2020-5-01,Turkey,332913.0,5951.0,47461.0,3258.0,84.0
2020-5-02,Turkey,338307.0,5394.0,45079.0,3336.0,78.0
2020-5-03,Turkey,342849.0,4542.0,43227.0,3397.0,61.0
2020-5-04,Turkey,347239.0,4390.0,41818.0,3461.0,64.0
2020-5-05,Turkey,352222.0,4983.0,40300.0,3520.0,59.0
2020-5-06,Turkey,358350.0,6128.0,38437.0,3584.0,64.0
2020-5-07,Turkey,363728.0,5378.0,36709.0,3641.0,57.0
2020-5-08,Turkey,368755.0,5027.0,35794.0,3689.0,48.0
2020-5-09,Turkey,372960.0,4205.0,34603.0,3739.0,50.0
2020-5-10,Turkey,377154.0,4194.0,34258.0,3786.0,47.0
2020-5-11,Turkey,380184.0,3030.0,32890.0,3841.0,55.0
2020-5-12,Turkey,384819.0,4635.0,32544.0,3894.0,53.0
2020-5-13,Turkey,389277.0,4458.0,30869.0,3952.0,58.0
2020-5-14,Turkey,393724.0,4447.0,29941.0,4007.0,55.0
2020-5-15,Turkey,398370.0,4646.0,29567.0,4055.0,48.0
2020-5-16,Turkey,402749.0,4379.0,29748.0,4096.0,41.0
2020-5-17,Turkey,406470.0,3721.0,29272.0,4140.0,44.0
2020-5-18,Turkey,409620.0,3150.0,29405.0,4171.0,31.0
2020-5-19,Turkey,412400.0,2780.0,27553.0,4199.0,28.0
2020-5-20,Turkey,415044.0,2644.0,25744.0,4222.0,23.0
2020-5-21,Turkey,417658.0,2614.0,23907.0,4249.0,27.0
2020-5-22,Turkey,420247.0,2589.0,21850.0,4276.0,27.0
2020-5-23,Turkey,423473.0,3226.0,20692.0,4308.0,32.0
2020-5-24,Turkey,426577.0,3104.0,20075.0,4340.0,32.0
2020-5-25,Turkey,429262.0,2685.0,19613.0,4369.0,29.0
2020-5-26,Turkey,431841.0,2579.0,19413.0,4397.0,28.0
2020-5-27,Turkey,434656.0,2815.0,19578.0,4431.0,34.0
2020-5-28,Turkey,437871.0,3215.0,20183.0,4461.0,30.0
2020-5-29,Turkey,440975.0,3104.0,20700.0,4489.0,28.0
2020-5-30,Turkey,443649.0,2674.0,20150.0,4515.0,26.0
2020-5-31,Turkey,445931.0,2282.0,19329.0,4540.0,25.0
2020-6-01,Turkey,448180.0,2249.0,18895.0,4563.0,23.0
2020-6-02,Turkey,450318.0,2138.0,18455.0,4585.0,22.0
2020-6-03,Turkey,452676.0,2358.0,17996.0,4609.0,24.0
2020-6-04,Turkey,455363.0,2687.0,17471.0,4630.0,21.0
2020-6-05,Turkey,457893.0,2530.0,16900.0,4648.0,18.0
2020-6-06,Turkey,460281.0,2388.0,16611.0,4669.0,21.0
2020-6-07,Turkey,462767.0,2486.0,16813.0,4692.0,23.0
2020-6-08,Turkey,465457.0,2690.0,17258.0,4711.0,19.0
2020-6-09,Turkey,468158.0,2701.0,17822.0,4729.0,18.0
2020-6-10,Turkey,470666.0,2508.0,17973.0,4746.0,17.0
2020-6-11,Turkey,473351.0,2685.0,17971.0,4763.0,17.0
2020-6-12,Turkey,476601.0,3250.0,18693.0,4778.0,15.0
2020-6-13,Turkey,480570.0,3969.0,20275.0,4792.0,14.0
2020-6-14,Turkey,484819.0,4249.0,22037.0,4807.0,15.0
2020-6-15,Turkey,489149.0,4330.0,23674.0,4825.0,18.0
2020-6-16,Turkey,493139.0,3990.0,24964.0,4842.0,17.0
2020-6-17,Turkey,497026.0,3887.0,26341.0,4861.0,19.0
2020-6-18,Turkey,500573.0,3547.0,27201.0,4882.0,21.0
2020-6-19,Turkey,503875.0,3302.0,27251.0,4905.0,23.0
2020-6-20,Turkey,507270.0,3395.0,26678.0,4927.0,22.0
2020-6-21,Turkey,510512.0,3242.0,25670.0,4950.0,23.0
2020-6-22,Turkey,513809.0,3297.0,24636.0,4974.0,24.0
2020-6-23,Turkey,517258.0,3449.0,24092.0,5001.0,27.0
2020-6-24,Turkey,521316.0,4058.0,24266.0,5025.0,24.0
2020-6-25,Turkey,525282.0,3966.0,24688.0,5046.0,21.0
2020-6-26,Turkey,529079.0,3797.0,25185.0,5065.0,19.0
2020-6-27,Turkey,532811.0,3732.0,25524.0,5082.0,17.0
2020-6-28,Turkey,536499.0,3688.0,25972.0,5097.0,15.0
2020-6-29,Turkey,540236.0,3737.0,26409.0,5115.0,18.0
2020-6-30,Turkey,543753.0,3517.0,26479.0,5131.0,16.0
2020-7-01,Turkey,546995.0,3242.0,25660.0,5150.0,19.0
2020-7-02,Turkey,550221.0,3226.0,24922.0,5167.0,17.0
2020-7-03,Turkey,553409.0,3188.0,24311.0,5186.0,19.0
2020-7-04,Turkey,556548.0,3139.0,23717.0,5206.0,20.0
2020-7-05,Turkey,559671.0,3123.0,23153.0,5225.0,19.0
2020-7-06,Turkey,562625.0,2954.0,22373.0,5241.0,16.0
2020-7-07,Turkey,565489.0,2864.0,21717.0,5260.0,19.0
2020-7-08,Turkey,568321.0,2832.0,21304.0,5282.0,22.0
2020-7-09,Turkey,571106.0,2785.0,20867.0,5300.0,18.0
2020-7-10,Turkey,573834.0,2728.0,20402.0,5323.0,23.0
2020-7-11,Turkey,576598.0,2764.0,20029.0,5344.0,21.0
2020-7-12,Turkey,579351.0,2753.0,19661.0,5363.0,19.0
2020-7-13,Turkey,582093.0,2742.0,19449.0,5382.0,19.0
2020-7-14,Turkey,584791.0,2698.0,19282.0,5402.0,20.0
2020-7-15,Turkey,587367.0,2576.0,19029.0,5419.0,17.0
2020-7-16,Turkey,589905.0,2538.0,18778.0,5440.0,21.0
2020-7-17,Turkey,592424.0,2519.0,18572.0,5458.0,18.0
2020-7-18,Turkey,594921.0,2497.0,18306.0,5475.0,17.0
2020-7-19,Turkey,597434.0,2513.0,18067.0,5491.0,16.0
2020-7-20,Turkey,599966.0,2532.0,17856.0,5508.0,17.0
2020-7-21,Turkey,602490.0,2524.0,17681.0,5526.0,18.0
2020-7-22,Turkey,604943.0,2453.0,17557.0,5545.0,19.0
2020-7-23,Turkey,607426.0,2483.0,17503.0,5563.0,18.0
2020-7-24,Turkey,609975.0,2549.0,17534.0,5580.0,17.0
2020-7-25,Turkey,612480.0,2505.0,17543.0,5596.0,16.0
2020-7-26,Turkey,615001.0,2521.0,17550.0,5613.0,17.0
2020-7-27,Turkey,617501.0,2500.0,17518.0,5630.0,17.0
2020-7-28,Turkey,620120.0,2619.0,17615.0,5645.0,15.0
2020-7-29,Turkey,622682.0,2562.0,17725.0,5659.0,14.0
2020-7-30,Turkey,625312.0,2630.0,17871.0,5674.0,15.0
2020-7-31,Turkey,627983.0,2671.0,17991.0,5691.0,17.0
2020-8-01,Turkey,630692.0,2709.0,18193.0,5710.0,19.0
2020-8-02,Turkey,633377.0,2685.0,18358.0,5728.0,18.0
2020-8-03,Turkey,636083.0,2706.0,18563.0,5747.0,19.0
2020-8-04,Turkey,639029.0,2946.0,18891.0,5765.0,18.0
2020-8-05,Turkey,642233.0,3204.0,19532.0,5784.0,19.0
2020-8-06,Turkey,645369.0,3136.0,20043.0,5798.0,14.0
2020-8-07,Turkey,648592.0,3223.0,20594.0,5813.0,15.0
2020-8-08,Turkey,651780.0,3188.0,21072.0,5829.0,16.0
2020-8-09,Turkey,654995.0,3215.0,21603.0,5844.0,15.0
2020-8-10,Turkey,658240.0,3245.0,22143.0,5858.0,14.0
2020-8-11,Turkey,661458.0,3218.0,22414.0,5873.0,15.0
2020-8-12,Turkey,664755.0,3297.0,22504.0,5891.0,18.0
2020-8-13,Turkey,668136.0,3381.0,22746.0,5912.0,21.0
2020-8-14,Turkey,671471.0,3335.0,22857.0,5934.0,22.0
2020-8-15,Turkey,674887.0,3416.0,23086.0,5955.0,21.0
2020-8-16,Turkey,678129.0,3242.0,23115.0,5974.0,19.0
2020-8-17,Turkey,681483.0,3354.0,23221.0,5996.0,22.0
2020-8-18,Turkey,684918.0,3435.0,23440.0,6016.0,20.0
2020-8-19,Turkey,688462.0,3544.0,23684.0,6039.0,23.0
2020-8-20,Turkey,692303.0,3841.0,24148.0,6058.0,19.0
2020-8-21,Turkey,695575.0,3272.0,24082.0,6080.0,22.0
2020-8-22,Turkey,699136.0,3561.0,24227.0,6102.0,22.0
2020-8-23,Turkey,702446.0,3310.0,24298.0,6121.0,19.0
2020-8-24,Turkey,706371.0,3925.0,24870.0,6139.0,18.0
2020-8-25,Turkey,710457.0,4086.0,25515.0,6163.0,24.0
2020-8-26,Turkey,714028.0,3571.0,25546.0,6183.0,20.0
2020-8-27,Turkey,718084.0,4056.0,25755.0,6209.0,26.0
2020-8-28,Turkey,722210.0,4126.0,26599.0,6245.0,36.0
2020-8-29,Turkey,726423.0,4213.0,27248.0,6284.0,39.0
2020-8-30,Turkey,730454.0,4031.0,27966.0,6326.0,42.0
2020-8-31,Turkey,734771.0,4317.0,28356.0,6370.0,44.0
2020-9-01,Turkey,739047.0,4276.0,28543.0,6417.0,47.0
2020-9-02,Turkey,743388.0,4341.0,29315.0,6462.0,45.0
2020-9-03,Turkey,747854.0,4466.0,29721.0,6511.0,49.0
2020-9-04,Turkey,752239.0,4385.0,29976.0,6564.0,53.0
2020-9-05,Turkey,756790.0,4551.0,30311.0,6620.0,56.0
2020-9-06,Turkey,761082.0,4292.0,30575.0,6673.0,53.0
2020-9-07,Turkey,765714.0,4632.0,30886.0,6730.0,57.0
2020-9-08,Turkey,770504.0,4790.0,31405.0,6782.0,52.0
2020-9-09,Turkey,775055.0,4551.0,31612.0,6837.0,55.0
2020-9-10,Turkey,779168.0,4113.0,31256.0,6895.0,58.0
2020-9-11,Turkey,783713.0,4545.0,31418.0,6951.0,56.0
2020-9-12,Turkey,787818.0,4105.0,30980.0,6999.0,48.0
2020-9-13,Turkey,791972.0,4154.0,30833.0,7056.0,57.0
2020-9-14,Turkey,796640.0,4668.0,30863.0,7119.0,63.0
2020-9-15,Turkey,801378.0,4738.0,30807.0,7186.0,67.0
2020-9-16,Turkey,806195.0,4817.0,31077.0,7249.0,63.0
2020-9-17,Turkey,810678.0,4483.0,31444.0,7315.0,66.0
2020-9-18,Turkey,815495.0,4817.0,31720.0,7377.0,62.0
2020-9-19,Turkey,819678.0,4183.0,31792.0,7445.0,68.0
2020-9-20,Turkey,823810.0,4132.0,31777.0,7506.0,61.0
2020-9-21,Turkey,828551.0,4741.0,31843.0,7574.0,68.0
2020-9-22,Turkey,833153.0,4602.0,31710.0,7639.0,65.0
2020-9-23,Turkey,837959.0,4806.0,31692.0,7711.0,72.0
2020-9-24,Turkey,842640.0,4681.0,31888.0,7785.0,74.0
2020-9-25,Turkey,847169.0,4529.0,31601.0,7858.0,73.0
2020-9-26,Turkey,851279.0,4110.0,31530.0,7929.0,71.0
2020-9-27,Turkey,855269.0,3990.0,31391.0,7997.0,68.0
2020-9-28,Turkey,859110.0,3841.0,30494.0,8062.0,65.0
2020-9-29,Turkey,862992.0,3882.0,29771.0,8130.0,68.0
2020-9-30,Turkey,866776.0,3784.0,28752.0,8195.0,65.0
2020-10-01,Turkey,870603.0,3827.0,27896.0,8262.0,67.0
2020-10-02,Turkey,874525.0,3922.0,27293.0,8325.0,63.0
2020-10-03,Turkey,878611.0,4086.0,27273.0,8384.0,59.0
2020-10-04,Turkey,882498.0,3887.0,27172.0,8441.0,57.0
2020-10-05,Turkey,886858.0,4360.0,27691.0,8498.0,57.0
2020-10-06,Turkey,890968.0,4110.0,27921.0,8553.0,55.0
2020-10-07,Turkey,895268.0,4300.0,28436.0,8609.0,56.0
2020-10-08,Turkey,899661.0,4393.0,29000.0,8667.0,58.0
2020-10-09,Turkey,904092.0,4431.0,29512.0,8722.0,55.0
2020-10-10,Turkey,908577.0,4485.0,29910.0,8778.0,56.0
2020-10-11,Turkey,912663.0,4086.0,30106.0,8837.0,59.0
2020-10-12,Turkey,917053.0,4390.0,30137.0,8895.0,58.0
2020-10-13,Turkey,921492.0,4439.0,30462.0,8957.0,62.0
2020-10-14,Turkey,926037.0,4545.0,30712.0,9014.0,57.0
2020-10-15,Turkey,930642.0,4605.0,30915.0,9080.0,66.0
2020-10-16,Turkey,935571.0,4929.0,31406.0,9153.0,73.0
2020-10-17,Turkey,940258.0,4687.0,31610.0,9224.0,71.0
2020-10-18,Turkey,945195.0,4937.0,32460.0,9296.0,72.0
2020-10-19,Turkey,950706.0,5511.0,33578.0,9371.0,75.0
2020-10-20,Turkey,955858.0,5152.0,34292.0,9445.0,74.0
2020-10-21,Turkey,961333.0,5475.0,35228.0,9513.0,68.0
2020-10-22,Turkey,967051.0,5718.0,36338.0,9584.0,71.0
2020-10-23,Turkey,972940.0,5889.0,37295.0,9658.0,74.0
2020-10-24,Turkey,978628.0,5688.0,38301.0,9727.0,69.0
2020-10-25,Turkey,984114.0,5486.0,38847.0,9799.0,72.0
2020-10-26,Turkey,990093.0,5979.0,39312.0,9874.0,75.0
2020-10-27,Turkey,996102.0,6009.0,40168.0,9950.0,76.0
2020-10-28,Turkey,1002372.0,6270.0,40962.0,10027.0,77.0
2020-10-29,Turkey,1008680.0,6308.0,41557.0,10099.0,72.0
2020-10-30,Turkey,1014996.0,6316.0,41978.0,10177.0,78.0
2020-10-31,Turkey,1021015.0,6019.0,42312.0,10252.0,75.0
2020-11-01,Turkey,1026743.0,5728.0,42555.0,10326.0,74.0
2020-11-02,Turkey,1033005.0,6262.0,42836.0,10402.0,76.0
2020-11-03,Turkey,1039378.0,6373.0,43197.0,10481.0,79.0
2020-11-04,Turkey,1045882.0,6504.0,43433.0,10558.0,77.0
2020-11-05,Turkey,1052168.0,6286.0,43407.0,10639.0,81.0
2020-11-06,Turkey,1058794.0,6626.0,43715.0,10722.0,83.0
2020-11-07,Turkey,1065548.0,6754.0,44452.0,10803.0,81.0
2020-11-08,Turkey,1072392.0,6844.0,45565.0,10887.0,84.0
2020-11-09,Turkey,1079399.0,7007.0,46309.0,10972.0,85.0
2020-11-10,Turkey,1086278.0,6879.0,46813.0,11059.0,87.0
2020-11-11,Turkey,1093603.0,7325.0,47635.0,11145.0,86.0
2020-11-12,Turkey,1101331.0,7728.0,49075.0,11233.0,88.0
2020-11-13,Turkey,1109614.0,8283.0,50727.0,11326.0,93.0
2020-11-14,Turkey,1118090.0,8476.0,52450.0,11418.0,92.0
2020-11-15,Turkey,1126857.0,8767.0,54376.0,11507.0,89.0
2020-11-16,Turkey,1135877.0,9020.0,56384.0,11601.0,94.0
2020-11-17,Turkey,1146265.0,10388.0,59884.0,11704.0,103.0
2020-11-18,Turkey,1157730.0,11465.0,64011.0,11820.0,116.0
2020-11-19,Turkey,1170084.0,12354.0,68630.0,11943.0,123.0
2020-11-20,Turkey,1183964.0,13880.0,74209.0,12084.0,141.0
2020-11-21,Turkey,1199011.0,15047.0,80786.0,12219.0,135.0
2020-11-22,Turkey,1215378.0,16367.0,88382.0,12358.0,139.0
2020-11-23,Turkey,1233638.0,18260.0,97608.0,12511.0,153.0
2020-11-24,Turkey,1253717.0,20079.0,107291.0,12672.0,161.0
2020-11-25,Turkey,1282068.0,28351.0,124170.0,12840.0,168.0
2020-11-26,Turkey,1311200.0,29132.0,140942.0,13014.0,174.0
2020-11-27,Turkey,1341045.0,29845.0,156904.0,13191.0,177.0
2020-11-28,Turkey,1371148.0,30103.0,171955.0,13373.0,182.0
2020-11-29,Turkey,1400429.0,29281.0,184866.0,13558.0,185.0
2020-11-30,Turkey,1431648.0,31219.0,197822.0,13746.0,188.0
2020-12-01,Turkey,1461758.0,30110.0,207851.0,13936.0,190.0
2020-12-02,Turkey,1493681.0,31923.0,211420.0,14129.0,193.0
2020-12-03,Turkey,1526062.0,32381.0,214675.0,14316.0,187.0
2020-12-04,Turkey,1558798.0,32736.0,217560.0,14509.0,193.0
2020-12-05,Turkey,1590694.0,31896.0,219350.0,14705.0,196.0
2020-12-06,Turkey,1621096.0,30402.0,220472.0,14900.0,195.0
2020-12-07,Turkey,1653233.0,32137.0,221382.0,15103.0,203.0
2020-12-08,Turkey,1686431.0,33198.0,224462.0,15314.0,211.0
2020-12-09,Turkey,1718143.0,31712.0,224245.0,15531.0,217.0
2020-12-10,Turkey,1748567.0,30424.0,222285.0,15751.0,220.0
2020-12-11,Turkey,1780673.0,32106.0,221649.0,15977.0,226.0
2020-12-12,Turkey,1809809.0,29136.0,212045.0,16199.0,222.0
2020-12-13,Turkey,1836728.0,26919.0,216531.0,16417.0,218.0
2020-12-14,Turkey,1866345.0,29617.0,217755.0,16646.0,229.0
2020-12-15,Turkey,1898447.0,32102.0,220375.0,16881.0,235.0
2020-12-16,Turkey,1928165.0,29718.0,219931.0,17121.0,240.0
2020-12-17,Turkey,1955680.0,27515.0,216709.0,17364.0,243.0
2020-12-18,Turkey,1982090.0,26410.0,210928.0,17610.0,246.0
2020-12-19,Turkey,2004285.0,22195.0,207366.0,17851.0,241.0
2020-12-20,Turkey,2024601.0,20316.0,206218.0,18097.0,246.0
2020-12-21,Turkey,2043704.0,19103.0,190648.0,18351.0,254.0
2020-12-22,Turkey,2062960.0,19256.0,177543.0,18602.0,251.0
2020-12-23,Turkey,2082610.0,19650.0,162442.0,18861.0,259.0
2020-12-24,Turkey,2100712.0,18102.0,146305.0,19115.0,254.0
2020-12-25,Turkey,2118255.0,17543.0,128081.0,19371.0,256.0
2020-12-26,Turkey,2133373.0,15118.0,119715.0,19624.0,253.0
2020-12-27,Turkey,2147578.0,14205.0,112470.0,19878.0,254.0
2020-12-28,Turkey,2162775.0,15197.0,105207.0,20135.0,257.0
2020-12-29,Turkey,2178580.0,15805.0,99755.0,20388.0,253.0
2020-12-30,Turkey,2194272.0,15692.0,95001.0,20642.0,254.0
2020-12-31,Turkey,2208652.0,14380.0,87121.0,20881.0,239.0
2021-1-01,Turkey,2220855.0,12203.0,85002.0,21093.0,212.0
2021-1-02,Turkey,2232035.0,11180.0,84308.0,21295.0,202.0
2021-1-03,Turkey,2241912.0,9877.0,83890.0,21488.0,193.0
2021-1-04,Turkey,2255607.0,13695.0,87492.0,21685.0,197.0
2021-1-05,Turkey,2270101.0,14494.0,92884.0,21879.0,194.0
2021-1-06,Turkey,2283931.0,13830.0,97821.0,22070.0,191.0
2021-1-07,Turkey,2296102.0,12171.0,101587.0,22264.0,194.0
2021-1-08,Turkey,2307581.0,11479.0,102986.0,22450.0,186.0
2021-1-09,Turkey,2317118.0,9537.0,104440.0,22631.0,181.0
2021-1-10,Turkey,2326256.0,9138.0,105299.0,22807.0,176.0
2021-1-11,Turkey,2336476.0,10220.0,105044.0,22981.0,174.0
2021-1-12,Turkey,2346285.0,9809.0,104669.0,23152.0,171.0
2021-1-13,Turkey,2355839.0,9554.0,104587.0,23325.0,173.0
2021-1-14,Turkey,2364801.0,8962.0,104368.0,23495.0,170.0
2021-1-15,Turkey,2373115.0,8314.0,103404.0,23664.0,169.0
2021-1-16,Turkey,2380665.0,7550.0,102781.0,23832.0,168.0
2021-1-17,Turkey,2387101.0,6436.0,100240.0,23997.0,165.0
2021-1-18,Turkey,2392963.0,5862.0,98033.0,24161.0,164.0
2021-1-19,Turkey,2399781.0,6818.0,97466.0,24328.0,167.0
2021-1-20,Turkey,2406216.0,6435.0,97810.0,24487.0,159.0
2021-1-21,Turkey,2412505.0,6289.0,97833.0,24640.0,153.0
2021-1-22,Turkey,2418472.0,5967.0,97633.0,24789.0,149.0
2021-1-23,Turkey,2424328.0,5856.0,97534.0,24933.0,144.0
2021-1-24,Turkey,2429605.0,5277.0,96811.0,25073.0,140.0
2021-1-25,Turkey,2435247.0,5642.0,95634.0,25210.0,137.0
2021-1-26,Turkey,2442350.0,7103.0,94495.0,25344.0,134.0
2021-1-27,Turkey,2449839.0,7489.0,93049.0,25476.0,132.0
2021-1-28,Turkey,2457118.0,7279.0,91297.0,25605.0,129.0
2021-1-29,Turkey,2464030.0,6912.0,89985.0,25736.0,131.0
2021-1-30,Turkey,2470901.0,6871.0,89627.0,25865.0,129.0
2021-1-31,Turkey,2477463.0,6562.0,89055.0,25993.0,128.0
2021-2-01,Turkey,2485182.0,7719.0,88634.0,26117.0,124.0
2021-2-02,Turkey,2492977.0,7795.0,87670.0,26237.0,120.0
2021-2-03,Turkey,2501079.0,8102.0,87341.0,26354.0,117.0
2021-2-04,Turkey,2508988.0,7909.0,86322.0,26467.0,113.0
2021-2-05,Turkey,2516889.0,7901.0,85896.0,26577.0,110.0
2021-2-06,Turkey,2524786.0,7897.0,85596.0,26685.0,108.0
2021-2-07,Turkey,2531456.0,6670.0,83953.0,26797.0,112.0
2021-2-08,Turkey,2539559.0,8103.0,83386.0,26900.0,103.0
2021-2-09,Turkey,2548195.0,8636.0,83815.0,26998.0,98.0
2021-2-10,Turkey,2556837.0,8642.0,84459.0,27093.0,95.0
2021-2-11,Turkey,2564427.0,7590.0,84144.0,27187.0,94.0
2021-2-12,Turkey,2572190.0,7763.0,83702.0,27284.0,97.0
2021-2-13,Turkey,2579896.0,7706.0,84100.0,27377.0,93.0
